listing_id,date
1749268,2016-09-05
1749268,2016-09-26
1749268,2016-10-02
1749268,2016-10-05
1749268,2016-10-14
1749268,2016-10-17
1749268,2016-11-13
1749268,2016-11-27
1749268,2016-12-05
1749268,2017-04-29
1749268,2017-05-31
1749268,2017-06-05
1749268,2017-06-10
1749268,2017-07-03
1749268,2017-08-23
1749268,2017-09-02
1749268,2017-11-04
1749268,2017-11-12
1749268,2017-11-27
1749268,2018-04-13
1749268,2018-04-29
1749268,2018-05-23
1749268,2018-05-29
1749268,2018-06-03
1749268,2018-06-15
1749268,2018-07-18
1749268,2018-07-26
1749268,2018-08-02
1749268,2018-08-07
1749268,2018-08-20
1749268,2018-08-26
1749268,2018-09-02
1749268,2018-09-09
1749268,2018-09-30
1749268,2018-10-21
1749268,2018-11-12
1750830,2015-07-03
1750830,2015-08-04
1750830,2015-08-08
1750830,2015-08-19
1750830,2015-08-25
1750830,2015-09-02
1750830,2015-09-03
1750830,2015-09-04
1750830,2015-09-07
1750830,2015-09-21
1750830,2015-09-29
1750830,2015-10-05
1750830,2015-11-03
1750830,2015-11-17
1750830,2015-12-01
1750830,2015-12-08
1750830,2016-01-03
1750830,2016-04-10
1750830,2016-05-09
1750830,2016-05-13
1750830,2016-05-15
1750830,2016-05-23
1750830,2016-05-29
1750830,2016-06-02
1750830,2016-06-08
1750830,2016-06-12
1750830,2016-06-19
1750830,2016-07-13
1750830,2016-07-19
1750830,2016-08-01
1750830,2016-08-13
1750830,2016-08-18
1750830,2016-08-21
1750830,2016-08-26
1750830,2016-08-29
1750830,2016-09-05
1750830,2016-09-08
1750830,2016-09-11
1750830,2016-09-17
1750830,2016-09-23
1750830,2016-09-27
1750830,2016-09-30
1750830,2016-10-04
1750830,2016-10-10
1750830,2016-10-17
1750830,2016-10-25
1750830,2016-10-28
1750830,2016-11-01
1750830,2016-11-07
1750830,2016-12-01
1750830,2016-12-05
1750830,2016-12-10
1750830,2016-12-28
1750830,2017-01-04
1750830,2017-02-11
1750830,2017-03-28
1750830,2017-04-07
1750830,2017-05-01
1750830,2017-05-08
1750830,2017-05-20
1750830,2017-05-23
1750830,2017-05-28
1750830,2017-06-05
1750830,2017-06-11
1750830,2017-06-16
1750830,2017-06-21
1750830,2017-06-25
1750830,2017-07-14
1750830,2017-08-06
1750830,2017-08-14
1750830,2017-08-22
1750830,2017-08-25
1750830,2017-08-28
1750830,2017-09-04
1750830,2017-09-10
1750830,2017-09-14
1750830,2017-09-19
1750830,2017-09-24
1750830,2017-10-01
1750830,2017-10-08
1750830,2017-10-11
1750830,2017-10-16
1750830,2017-10-23
1750830,2017-11-01
1750830,2017-11-06
1750830,2017-11-11
1750830,2017-11-14
1750830,2017-11-19
1750830,2017-11-27
1750830,2017-11-29
1750830,2017-12-11
1750830,2017-12-26
1750830,2017-12-30
1750830,2018-01-03
1750830,2018-01-21
1750830,2018-01-28
1750830,2018-02-09
1750830,2018-02-17
1750830,2018-02-25
1750830,2018-03-11
1750830,2018-04-02
1750830,2018-04-20
1750830,2018-04-23
1750830,2018-04-27
1750830,2018-04-30
1750830,2018-05-17
1750830,2018-05-20
1750830,2018-05-24
1750830,2018-05-28
1750830,2018-06-02
1750830,2018-06-05
1750830,2018-06-15
1750830,2018-06-19
1750830,2018-07-02
1750830,2018-07-06
1750830,2018-07-14
1750830,2018-07-21
1750830,2018-07-27
1750830,2018-08-10
1750830,2018-08-16
1750830,2018-08-20
1750830,2018-08-22
1750830,2018-08-24
1750830,2018-09-01
1750830,2018-09-04
1750830,2018-09-07
1750830,2018-09-11
1750830,2018-09-13
1750830,2018-09-16
1750830,2018-09-20
1750830,2018-09-23
1750830,2018-10-16
1750830,2018-10-22
1758067,2013-10-18
1758067,2013-10-21
1758067,2013-11-05
1758067,2013-11-18
1758067,2013-12-05
1758067,2013-12-18
1758067,2014-01-18
1758067,2014-02-12
1758067,2014-03-01
1758067,2014-03-15
1758067,2014-04-12
1758067,2014-04-17
1758067,2014-04-22
1758067,2014-05-05
1758067,2014-05-24
1758067,2014-06-04
1758067,2014-06-18
1758067,2014-06-28
1758067,2014-07-05
1758067,2014-07-09
1758067,2014-07-20
1758067,2014-08-04
1758067,2014-08-23
1758067,2014-09-07
1758067,2015-08-20
1760419,2013-10-20
1760419,2013-11-04
1760419,2013-11-24
1760419,2014-02-26
1760419,2014-04-24
1760419,2014-06-01
1760419,2014-06-22
1760419,2014-08-26
1760419,2014-08-30
1760419,2014-09-29
1760419,2014-11-22
1760419,2014-12-07
1760419,2015-05-01
1760419,2015-05-24
1760419,2015-06-01
1760419,2015-06-13
1760419,2015-08-23
1760419,2015-08-30
1760419,2015-09-17
1760419,2016-05-16
1760419,2016-05-22
1760419,2016-06-11
1760419,2016-06-20
1760419,2016-08-20
1760419,2016-08-26
1760419,2017-05-21
1760419,2017-06-08
1760419,2017-06-16
1760419,2017-08-24
1760419,2017-09-02
1760419,2018-06-03
1760419,2018-07-10
1760419,2018-08-17
1770378,2014-04-15
1770378,2014-04-22
1770378,2014-05-12
1770378,2014-05-27
1770378,2014-06-06
1770378,2014-06-16
1770378,2014-07-07
1770378,2014-08-20
1770378,2015-02-02
1770378,2015-02-08
1770378,2015-03-15
1770378,2015-03-30
1770378,2015-04-07
1770378,2015-04-27
1770378,2015-05-05
1770378,2015-05-11
1770378,2015-05-19
1770378,2015-05-28
1770378,2015-06-14
1770378,2015-06-19
1770378,2015-07-01
1770378,2015-07-22
1770378,2015-08-04
1770378,2015-08-16
1770378,2015-09-01
1770378,2015-09-07
1770378,2015-09-22
1770378,2015-10-03
1770378,2015-10-26
1770378,2015-11-16
1770378,2015-12-01
1770378,2015-12-07
1770378,2015-12-26
1770378,2016-01-03
1770378,2016-02-07
1770378,2016-03-31
1770378,2016-04-07
1770378,2016-05-16
1770378,2016-05-22
1770378,2016-05-29
1770378,2016-06-08
1770378,2016-06-20
1770378,2016-07-07
1770378,2016-07-19
1770378,2016-08-10
1770378,2016-08-23
1770378,2016-09-06
1770378,2016-09-12
1770378,2016-09-25
1770378,2016-09-28
1770378,2016-10-09
1770378,2016-10-13
1770378,2016-10-17
1770378,2016-10-25
1770378,2016-10-29
1770378,2016-11-13
1770378,2016-11-28
1770378,2016-12-04
1770378,2016-12-30
1770378,2017-01-29
1770378,2017-02-02
1770378,2017-02-06
1770378,2017-02-18
1770378,2017-03-06
1770378,2017-03-20
1770378,2017-03-26
1770378,2017-04-02
1770378,2017-04-11
1770378,2017-04-17
1770378,2017-05-28
1770378,2017-06-11
1770378,2017-06-21
1770378,2017-07-03
1770378,2017-07-17
1770378,2017-08-01
1770378,2017-08-28
1793139,2014-01-03
1793139,2014-03-17
1793139,2014-04-22
1793139,2014-06-16
1793139,2014-07-17
1793139,2014-07-28
1793139,2014-08-19
1793139,2015-03-13
1793139,2015-04-22
1793139,2015-08-01
1793139,2016-01-05
1793139,2016-03-24
1793139,2016-07-25
1793139,2016-08-11
1793139,2016-12-26
1793139,2017-01-06
1793139,2017-03-31
1793139,2017-03-31
1793139,2017-04-15
1793139,2017-05-28
1793139,2017-07-26
1793139,2017-08-05
1793139,2018-01-03
1799762,2014-06-13
1799762,2015-09-17
1799762,2015-09-19
1799762,2016-03-09
1799762,2016-07-05
1799762,2016-08-07
1799762,2017-05-06
1799762,2017-05-30
1799762,2017-06-04
1799762,2017-08-25
1799762,2018-05-21
1801833,2013-11-20
1801833,2013-12-09
1801833,2014-02-10
1801833,2014-02-15
1801833,2014-02-20
1801833,2014-03-03
1801833,2014-03-31
1801833,2014-05-26
1801833,2014-06-01
1801833,2014-06-03
1801833,2014-09-11
1801833,2015-03-09
1801833,2015-04-20
1801833,2015-05-04
1801833,2015-05-25
1801833,2015-06-09
1801833,2015-06-16
1801833,2015-06-25
1801833,2015-07-06
1801833,2015-07-28
1801833,2015-08-12
1801833,2015-09-20
1808310,2013-11-03
1808310,2013-11-06
1808310,2013-11-12
1808310,2013-11-26
1808310,2013-12-02
1808310,2013-12-10
1808310,2013-12-23
1808310,2013-12-30
1808310,2014-01-04
1808310,2014-01-25
1808310,2014-02-18
1808310,2014-03-06
1808310,2014-03-11
1808310,2014-03-24
1808310,2014-03-31
1808310,2014-04-23
1808310,2014-05-05
1808310,2014-05-12
1808310,2014-06-11
1808310,2014-06-26
1808310,2014-06-30
1808310,2014-07-05
1808310,2014-07-10
1808310,2014-08-11
1808310,2014-08-18
1808310,2014-11-10
1808310,2014-11-17
1808310,2014-12-01
1808310,2014-12-16
1808310,2015-01-05
1808310,2015-01-08
1808310,2015-02-23
1808310,2015-04-07
1808310,2015-05-19
1808310,2015-05-26
1808310,2015-06-02
1808310,2015-06-26
1808310,2015-07-04
1808310,2015-07-10
1808310,2015-07-15
1808310,2015-07-21
1808310,2015-07-30
1808310,2015-08-05
1808310,2015-08-11
1808310,2015-08-18
1808310,2015-08-21
1808310,2015-08-26
1808310,2015-09-01
1808310,2015-09-18
1808310,2015-09-23
1808310,2015-09-26
1808310,2015-09-29
1808310,2015-10-11
1808310,2015-10-14
1808310,2015-10-18
1808310,2015-10-22
1808310,2015-10-26
1808310,2015-11-07
1808310,2015-11-25
1808310,2015-12-01
1808310,2015-12-07
1808310,2015-12-17
1808310,2015-12-31
1808310,2016-01-19
1808310,2016-02-13
1808310,2016-02-18
1808310,2016-02-29
1808310,2016-03-09
1808310,2016-03-29
1808310,2016-05-01
1808310,2016-05-09
1808310,2016-05-23
1808310,2016-06-04
1808310,2016-06-06
1808310,2016-06-22
1808310,2016-07-04
1808310,2016-08-03
1808310,2016-08-13
1808310,2016-08-15
1808310,2016-08-22
1808310,2016-09-05
1808310,2017-08-13
1808310,2017-08-22
1808310,2017-08-28
1808310,2017-09-10
1808310,2017-09-17
1808310,2017-09-26
1808310,2017-10-09
1808310,2017-10-16
1808310,2017-10-26
1808310,2017-10-31
1808310,2017-12-11
1808310,2018-02-13
1808310,2018-02-17
1808310,2018-03-03
1808310,2018-03-10
1808310,2018-03-24
1808310,2018-04-02
1808310,2018-07-01
1808310,2018-07-08
1808310,2018-07-13
1808310,2018-07-16
1808310,2018-07-27
1808310,2018-08-03
1808310,2018-08-07
1808310,2018-08-18
1808310,2018-08-25
1808310,2018-08-30
1822397,2013-12-21
1822397,2014-01-07
1822397,2014-01-17
1822397,2014-06-16
1822397,2014-06-17
1822397,2014-06-20
1822397,2014-06-25
1822397,2014-07-02
1822397,2014-07-06
1822397,2014-07-07
1822397,2014-07-08
1822397,2014-07-23
1822397,2014-08-12
1822397,2014-08-25
1822397,2014-09-04
1822397,2014-09-07
1822397,2014-09-09
1822397,2014-09-10
1822397,2014-09-12
1822397,2014-09-13
1822397,2014-09-16
1822397,2014-09-20
1822397,2014-09-27
1822397,2014-09-30
1822397,2014-10-02
1822397,2014-10-06
1822397,2014-10-08
1822397,2014-10-22
1822397,2014-11-18
1822397,2014-12-04
1822397,2014-12-10
1822397,2014-12-12
1822397,2014-12-14
1822397,2014-12-17
1822397,2014-12-18
1822397,2014-12-19
1822397,2015-01-04
1822397,2015-01-07
1822397,2015-01-11
1822397,2015-01-25
1822397,2015-02-02
1822397,2015-03-01
1822397,2015-07-03
1822397,2015-07-07
1822397,2015-07-08
1822397,2015-07-11
1822397,2015-07-20
1822397,2015-07-21
1822397,2015-08-04
1822397,2015-08-09
1822397,2015-08-26
1822397,2016-05-31
1822397,2016-06-27
1822397,2016-07-05
1822397,2016-07-12
1822397,2016-07-18
1822397,2016-07-22
1822397,2016-07-25
1822397,2016-07-30
1822397,2016-08-01
1822397,2016-08-06
1822397,2016-08-07
1822397,2016-10-09
1822397,2016-11-01
1822397,2017-05-22
1822397,2017-07-07
1822397,2017-07-18
1822397,2017-08-03
1822397,2017-08-07
1822397,2017-08-12
1822397,2017-08-19
1822397,2017-08-26
1822397,2017-08-29
1822397,2017-09-02
1822397,2017-09-30
1822397,2017-12-28
1822397,2018-01-04
1822397,2018-04-08
1822397,2018-05-26
1822397,2018-05-28
1822397,2018-05-31
1822397,2018-06-07
1822397,2018-06-10
1822397,2018-06-17
1822397,2018-06-21
1822397,2018-06-29
1822397,2018-10-03
1822397,2018-10-07
1831466,2013-12-29
1831466,2014-08-01
1831466,2015-07-14
1831466,2015-07-19
1831466,2015-07-26
1840491,2014-06-21
1840491,2014-07-29
1840491,2014-08-31
1840491,2014-11-24
1840491,2015-01-31
1840491,2015-02-14
1840491,2015-04-12
1840491,2015-05-24
1840491,2015-05-25
1840491,2015-05-30
1840491,2015-06-21
1840491,2015-06-29
1840491,2015-07-21
1840491,2015-08-05
1840491,2015-08-08
1840491,2015-08-13
1840491,2015-08-19
1840491,2015-09-01
1840491,2015-09-05
1840491,2015-09-07
1840491,2015-09-10
1840491,2015-09-12
1840491,2015-09-22
1840491,2015-09-28
1840491,2015-10-04
1840491,2015-10-15
1840491,2015-10-20
1840491,2015-10-21
1840491,2015-11-15
1840491,2015-12-01
1840491,2015-12-13
1840491,2016-03-13
1840491,2016-03-22
1840491,2016-04-04
1840491,2016-04-09
1840491,2016-04-17
1840491,2016-04-26
1840491,2016-05-05
1840491,2016-05-08
1840491,2016-05-13
1840491,2016-05-16
1840491,2016-05-20
1840491,2016-05-23
1840491,2016-05-29
1840491,2016-06-05
1840491,2016-06-13
1840491,2016-06-19
1840491,2016-06-27
1840491,2016-06-30
1840491,2016-07-04
1840491,2016-07-06
1840491,2016-07-10
1840491,2016-07-16
1840491,2016-07-29
1840491,2016-08-08
1840491,2016-08-10
1840491,2016-08-14
1840491,2016-08-19
1840491,2016-08-21
1840491,2016-08-27
1840491,2016-08-30
1840491,2016-09-05
1840491,2016-09-11
1840491,2016-09-18
1840491,2016-09-25
1840491,2016-10-04
1840491,2016-10-10
1840491,2016-10-17
1840491,2016-10-19
1840491,2016-10-23
1840491,2016-10-25
1840491,2016-10-30
1840491,2016-11-03
1840491,2016-11-15
1840491,2016-11-21
1840491,2016-12-05
1840491,2016-12-13
1840491,2016-12-29
1840491,2017-02-04
1840491,2017-02-12
1840491,2017-03-03
1840491,2017-03-12
1840491,2017-04-02
1840491,2017-04-06
1840491,2017-04-11
1840491,2017-04-20
1840491,2017-04-26
1840491,2017-05-01
1840491,2017-05-07
1840491,2017-05-12
1840491,2017-05-16
1840491,2017-05-21
1840491,2017-05-26
1840491,2017-05-30
1840491,2017-06-03
1840491,2017-06-06
1840491,2017-06-08
1840491,2017-06-12
1840491,2017-06-18
1840491,2017-06-25
1840491,2017-06-28
1840491,2017-07-04
1840491,2017-07-09
1840491,2017-07-14
1840491,2017-07-17
1840491,2017-07-20
1840491,2017-07-24
1840491,2017-07-27
1840491,2017-07-31
1840491,2017-08-02
1840491,2017-08-06
1840491,2017-08-08
1840491,2017-08-10
1840491,2017-08-12
1840491,2017-08-15
1840491,2017-08-18
1840491,2017-08-24
1840491,2017-08-28
1840491,2017-09-03
1840491,2017-09-06
1840491,2017-09-10
1840491,2017-09-16
1840491,2017-09-21
1840491,2017-09-26
1840491,2017-09-30
1840491,2017-10-09
1840491,2017-10-13
1840491,2017-10-16
1840491,2017-10-20
1840491,2017-11-12
1840491,2017-12-03
1840491,2017-12-10
1840491,2018-02-07
1840491,2018-02-14
1840491,2018-02-18
1840491,2018-04-10
1840491,2018-05-01
1840491,2018-05-04
1840491,2018-05-06
1840491,2018-05-11
1840491,2018-05-16
1840491,2018-05-22
1840491,2018-05-27
1840491,2018-06-01
1840491,2018-06-16
1840491,2018-06-25
1840491,2018-07-02
1840491,2018-07-12
1840491,2018-07-17
1840491,2018-07-19
1840491,2018-07-26
1840491,2018-08-02
1840491,2018-08-06
1840491,2018-08-09
1840491,2018-08-11
1840491,2018-08-17
1840491,2018-08-24
1840491,2018-08-28
1840491,2018-09-03
1840491,2018-09-08
1840491,2018-09-11
1840491,2018-09-22
1840491,2018-10-10
1840491,2018-10-12
1848683,2014-01-02
1848683,2014-01-07
1853257,2013-11-28
1853257,2014-06-01
1853257,2014-07-01
1853257,2014-07-25
1853257,2014-09-30
1853257,2014-10-13
1853257,2014-11-16
1853257,2014-11-25
1853257,2014-12-08
1853257,2015-08-01
1853257,2015-08-10
1853257,2015-08-19
1853257,2016-01-20
1853257,2016-02-21
1853257,2016-03-26
1853257,2016-05-06
1853257,2016-06-11
1853257,2016-07-28
1853257,2016-08-15
1853257,2017-01-22
1853257,2017-03-24
1853257,2017-04-07
1853257,2017-04-18
1853257,2017-04-25
1853257,2017-07-02
1853257,2017-07-31
1853257,2017-08-06
1853257,2017-08-13
1853257,2017-08-22
1867260,2014-08-21
1867559,2013-12-14
1867559,2014-01-03
1867559,2014-05-05
1867559,2014-05-31
1867559,2014-06-02
1867559,2014-08-05
1867559,2014-09-02
1867559,2014-11-30
1867559,2015-01-03
1867559,2015-04-24
1867559,2015-05-19
1867559,2015-05-31
1867559,2015-06-26
1867559,2015-08-16
1867559,2015-08-26
1867559,2015-09-05
1867559,2015-12-01
1867559,2016-05-15
1867559,2016-07-31
1867559,2016-08-21
1867559,2016-09-14
1867559,2016-10-06
1867559,2016-12-17
1867559,2017-03-11
1867559,2017-05-08
1867559,2017-07-17
1867559,2017-07-26
1867559,2017-08-06
1867559,2017-08-14
1867559,2017-08-27
1867559,2017-09-24
1867559,2017-12-30
1867559,2018-02-13
1867559,2018-02-24
1867559,2018-06-24
1874229,2016-03-20
1874229,2016-04-18
1874229,2016-04-23
1874229,2016-05-14
1874229,2016-05-20
1874229,2016-05-27
1874229,2016-05-31
1874229,2016-06-07
1874229,2016-06-25
1874229,2016-07-01
1874229,2016-07-04
1874229,2016-07-14
1874229,2016-07-31
1874229,2016-08-04
1874229,2016-08-23
1874229,2016-08-27
1874229,2016-08-28
1874229,2016-09-07
1874229,2016-09-14
1874229,2016-10-02
1874229,2016-10-09
1874229,2016-10-16
1874229,2016-11-04
1874229,2016-11-12
1874229,2016-11-28
1874229,2016-12-20
1874229,2017-01-08
1874229,2017-01-16
1874229,2017-01-23
1874229,2017-02-02
1874229,2017-02-18
1874229,2017-02-22
1874229,2017-02-28
1874229,2017-03-04
1874229,2017-03-11
1874229,2017-03-19
1874229,2017-03-29
1874229,2017-04-03
1874229,2017-04-13
1874229,2017-05-03
1874229,2017-05-08
1874229,2017-05-28
1874229,2017-06-16
1874229,2017-06-28
1874229,2017-07-03
1874229,2017-07-10
1874229,2017-08-01
1874229,2017-08-29
1874229,2017-09-02
1874229,2017-09-09
1874229,2017-09-17
1874229,2017-09-22
1874229,2017-09-24
1874229,2017-10-01
1874229,2017-10-06
1874229,2017-10-13
1874229,2017-10-18
1874229,2017-10-19
1874229,2017-10-30
1874229,2017-11-18
1874229,2017-11-25
1874229,2017-12-10
1874229,2017-12-25
1874229,2018-01-22
1874229,2018-02-11
1874229,2018-06-24
1874229,2018-08-19
1875990,2014-01-04
1875990,2014-02-24
1875990,2014-04-14
1875990,2014-05-03
1875990,2014-05-26
1875990,2014-06-05
1875990,2014-06-12
1875990,2014-06-17
1875990,2014-08-10
1875990,2014-08-21
1875990,2014-08-29
1875990,2014-09-03
1875990,2014-09-11
1875990,2014-09-19
1875990,2014-11-16
1875990,2014-12-02
1875990,2014-12-07
1875990,2014-12-28
1875990,2015-01-26
1875990,2015-02-18
1875990,2015-03-10
1875990,2015-03-23
1875990,2015-03-25
1875990,2015-04-08
1875990,2015-05-04
1875990,2015-05-26
1875990,2015-06-08
1875990,2015-06-15
1875990,2015-08-11
1875990,2015-08-28
1875990,2015-09-30
1878476,2014-01-27
1878476,2015-08-29
1885811,2014-04-05
1885811,2016-01-31
1885811,2016-08-13
1885811,2017-01-04
1885811,2017-08-03
1885811,2017-08-18
1885811,2017-09-02
1885811,2017-09-19
1885811,2017-12-04
1885811,2018-04-29
1885811,2018-07-04
1888582,2016-01-05
1888582,2016-01-10
1888582,2016-01-31
1888582,2016-02-28
1888582,2016-03-09
1888582,2016-03-16
1888582,2016-03-29
1888582,2016-05-01
1888582,2016-05-09
1888582,2016-05-16
1888582,2016-05-30
1888582,2016-06-06
1888582,2016-07-05
1888582,2016-07-14
1888582,2016-07-20
1888582,2016-09-06
1888582,2016-09-17
1888582,2016-09-25
1888582,2016-10-02
1888582,2016-11-28
1888582,2017-01-02
1888582,2017-02-20
1888582,2017-03-12
1888582,2017-10-06
1888582,2017-10-14
1888582,2017-10-29
1888582,2017-11-07
1888582,2017-11-22
1888582,2017-12-11
1888582,2017-12-29
1888582,2018-01-04
1888582,2018-01-18
1888582,2018-02-08
1888582,2018-02-11
1888582,2018-04-06
1888582,2018-04-14
1888582,2018-05-06
1888582,2018-05-21
1888582,2018-06-02
1888582,2018-06-07
1888582,2018-07-03
1888582,2018-07-17
1888582,2018-07-31
1888582,2018-08-17
1890033,2014-01-18
1890033,2014-02-05
1890033,2014-02-10
1890033,2014-02-24
1890033,2014-02-27
1890033,2014-03-24
1890033,2014-04-01
1890033,2014-04-19
1890033,2014-05-29
1890033,2014-06-12
1890033,2014-07-20
1890033,2014-08-14
1890033,2014-08-18
1890033,2014-09-17
1890033,2014-09-28
1890033,2014-10-06
1890033,2014-10-10
1890033,2014-10-10
1890033,2014-11-19
1890033,2014-12-08
1890033,2014-12-15
1890033,2015-01-21
1890033,2015-03-15
1890033,2015-03-22
1890033,2015-04-04
1890033,2015-04-14
1890033,2015-04-29
1890033,2015-05-04
1890033,2015-05-09
1890033,2015-05-28
1890033,2015-06-09
1890033,2015-06-15
1890033,2015-07-12
1890033,2015-08-09
1890033,2015-08-25
1890033,2015-08-31
1890033,2015-09-15
1890033,2015-09-18
1890033,2015-10-13
1890033,2015-11-16
1890033,2016-01-22
1890033,2016-02-13
1890033,2016-04-11
1890033,2016-04-24
1890033,2016-05-15
1890033,2016-05-25
1890033,2016-06-08
1890033,2016-07-13
1890033,2017-08-25
1896146,2014-01-02
1896146,2014-08-02
1896146,2014-08-09
1896146,2014-08-26
1896146,2014-12-27
1896146,2015-01-04
1896146,2015-07-06
1896146,2015-07-18
1896146,2015-08-10
1896146,2015-08-18
1896146,2015-09-27
1896146,2016-01-02
1896146,2016-05-16
1896146,2016-06-25
1896146,2016-07-02
1896146,2016-07-10
1896146,2016-07-21
1896146,2016-07-29
1896146,2016-08-05
1896146,2016-08-13
1896146,2017-07-09
1896146,2017-07-23
1896146,2017-08-03
1896146,2018-04-07
1896146,2018-07-13
1896146,2018-07-21
1896146,2018-08-13
1904102,2014-10-26
1904102,2015-02-01
1904102,2015-06-02
1904102,2015-07-08
1904102,2015-07-17
1904102,2015-08-18
1904102,2015-10-01
1904102,2015-11-22
1904102,2015-12-08
1904102,2016-01-12
1904102,2016-02-01
1904102,2016-02-07
1904102,2016-02-16
1904102,2016-05-01
1904102,2016-05-15
1904102,2016-05-23
1904102,2016-06-20
1904102,2016-06-29
1904102,2016-07-12
1904102,2016-07-20
1904102,2016-07-29
1904102,2016-08-10
1904102,2016-09-14
1904102,2016-11-23
1904102,2016-11-30
1904102,2017-07-13
1904102,2017-08-21
1904102,2017-08-27
1904102,2017-09-09
1904102,2018-01-01
1904102,2018-07-09
1904102,2018-07-22
1909266,2014-07-19
1909266,2014-07-26
1909266,2014-08-04
1909266,2014-08-14
1909266,2015-01-24
1909266,2015-04-26
1909266,2015-06-21
1909266,2015-07-06
1909266,2015-07-25
1909266,2015-07-31
1909266,2015-08-17
1909266,2015-08-27
1909266,2015-08-27
1911359,2015-12-28
1911359,2016-01-20
1949186,2014-01-05
1949186,2014-05-05
1949186,2014-06-02
1949186,2014-06-15
1949186,2014-08-25
1949186,2014-10-22
1949186,2014-12-31
1949186,2015-08-25
1949186,2016-05-02
1949186,2016-05-16
1949186,2017-05-26
1949186,2017-08-25
1949186,2017-08-30
1949186,2018-09-09
1968592,2016-08-22
1968592,2016-08-27
1968592,2016-09-14
1968592,2016-09-19
1968592,2016-09-23
1968592,2016-10-09
1968592,2016-10-14
1968592,2016-10-21
1968592,2017-01-01
1968592,2017-01-07
1968592,2017-12-10
1968592,2017-12-17
1968592,2017-12-31
1968592,2018-01-09
1968592,2018-01-15
1968592,2018-06-22
1968592,2018-07-29
1968592,2018-08-03
1968592,2018-08-12
1976424,2014-01-06
1976424,2015-08-15
1981087,2014-02-08
1981087,2014-04-21
1981087,2014-05-10
1981087,2014-05-27
1981087,2014-06-16
1981087,2014-07-05
1981087,2014-07-25
1981087,2014-08-20
1981087,2014-08-25
1981087,2015-05-01
1981087,2015-05-20
1981087,2015-05-28
1981087,2015-06-01
1981087,2015-06-20
1981087,2015-07-31
1981087,2015-08-08
1981087,2015-09-12
1981087,2015-09-18
1981087,2015-09-23
1981087,2015-09-27
1981087,2015-10-12
1981087,2016-01-14
1981087,2016-02-15
1981087,2016-04-11
1981087,2016-04-22
1981087,2016-04-30
1981087,2016-05-06
1981087,2016-05-16
1981087,2016-05-22
1981087,2016-05-25
1981087,2016-05-27
1981087,2016-06-04
1981087,2016-06-13
1981087,2016-07-04
1981087,2016-07-06
1981087,2016-07-19
1981087,2016-07-29
1981087,2016-08-03
1981087,2016-08-07
1981087,2016-08-11
1981087,2016-08-16
1981087,2016-08-24
1981087,2016-08-29
1981087,2016-09-02
1981087,2016-09-10
1981087,2016-09-12
1981087,2016-09-20
1981087,2016-10-02
1981087,2016-10-27
1981087,2016-12-01
1981087,2017-05-22
1981087,2017-05-25
1981087,2017-06-04
1981087,2017-06-09
1981087,2017-06-11
1981087,2017-06-23
1981087,2017-08-06
1981087,2017-08-10
1981087,2017-08-19
1981087,2018-04-02
1981087,2018-04-08
1981087,2018-04-30
1981087,2018-05-12
1981087,2018-05-25
1981087,2018-05-27
1981087,2018-06-02
1981087,2018-06-03
1981087,2018-06-15
1981087,2018-06-18
1981087,2018-06-26
1981087,2018-07-20
1981087,2018-07-28
1981087,2018-08-13
1981087,2018-08-26
1981087,2018-09-07
1981087,2018-09-10
1981087,2018-10-07
1981187,2014-01-06
1981187,2014-04-21
1981187,2014-07-12
1981187,2014-07-29
1981187,2014-08-03
1981187,2014-08-09
1981187,2014-10-27
1981187,2014-12-26
1981187,2015-01-03
1981187,2015-06-15
1981187,2015-07-08
1981187,2015-08-10
1981187,2015-08-20
1981187,2015-10-26
1981187,2015-12-27
1981187,2016-01-02
1981187,2016-07-06
1981187,2016-08-05
1981187,2016-12-31
1981187,2017-04-17
1981187,2017-06-25
1981187,2017-07-18
1981187,2017-07-31
1981187,2017-12-10
1981187,2017-12-27
1987813,2014-02-21
1987813,2014-05-29
1987813,2014-06-18
1987813,2014-06-30
1987813,2014-08-16
1987813,2014-08-25
1987813,2014-10-25
1987813,2015-06-16
1987813,2015-08-14
1987813,2015-09-15
1987813,2015-09-17
1987813,2015-09-24
1987813,2015-09-28
1987813,2016-01-02
1987813,2016-01-07
1987813,2016-03-05
1987813,2016-05-21
1987813,2016-05-27
1987813,2016-06-07
1987813,2016-06-10
1987813,2016-08-05
1987813,2016-08-09
1987813,2016-08-29
1987813,2016-09-05
1987813,2016-09-10
1987813,2016-09-13
1987813,2016-09-15
1987813,2016-09-19
1987813,2017-04-17
1987813,2017-05-08
1987813,2017-05-27
1987813,2017-06-03
1987813,2017-06-11
1987813,2017-06-15
1987813,2017-06-27
1987813,2018-06-16
1987813,2018-06-17
1987813,2018-07-19
1987813,2018-08-05
1987813,2018-08-20
1987813,2018-08-26
1987813,2018-09-02
1987813,2018-10-05
1987813,2018-11-02
1989014,2014-04-17
1989014,2014-04-21
1989014,2014-04-30
1989014,2014-08-30
1989014,2014-10-29
1989014,2014-11-24
1989014,2015-02-02
1989014,2015-04-26
1989014,2015-05-05
1989014,2015-06-04
1989014,2015-07-02
1989014,2015-08-07
1989014,2015-08-12
1989014,2016-12-30
1989014,2017-01-08
1989014,2017-02-20
1989014,2017-08-11
1989258,2018-08-26
1999461,2016-01-05
1999461,2016-02-02
1999461,2016-02-20
1999461,2016-03-04
